depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.35,2,0,32.0,90.0,0.2291,0.1294,0.1907,1,1,1,5e-05,0.8023,0.6799,0.03374,0.078331,0.67988,-0.244929,-0.038671,-0.208332,0.415914
0.35,2,1,96.0,90.0,0.2406,0.1084,0.1899,1,1,1,5e-05,0.7781,0.6274,0.070892,0.061017,0.62741,-0.269066,-0.024074,-0.231978,0.406662
0.35,2,2,160.0,90.0,0.2514,0.0827,0.1893,1,1,1,6e-05,0.7475,0.5678,0.118282,0.041673,0.567801,-0.299697,-0.009991,-0.262775,0.392919
0.35,2,3,224.0,90.0,0.2601,0.0521,0.1887,1,1,1,6e-05,0.7099,0.5023,0.177677,0.021217,0.502275,-0.337333,0.001881,-0.301728,0.372725
0.35,2,4,288.0,90.0,0.265,0.0178,0.1884,1,1,1,7e-05,0.6661,0.4336,0.249595,0.001434,0.433635,-0.381119,0.009512,-0.348657,0.344296
0.35,2,5,352.0,90.0,0.265,-0.0178,0.1884,1,1,1,8e-05,0.6188,0.4284,0.332296,-0.015299,0.365968,-0.428362,0.011318,-0.401638,0.307108
0.35,2,6,416.0,90.0,0.2601,-0.0521,0.1887,1,1,1,3e-05,0.572,0.4752,0.421965,-0.02703,0.303472,-0.475232,0.007003,-0.457588,0.262815
0.35,2,7,480.0,90.0,0.2514,-0.0827,0.1893,1,1,1,4e-05,0.5295,0.5177,0.512628,-0.03252,0.249048,-0.517709,-0.002402,-0.512678,0.214585
0.35,2,8,544.0,90.0,0.2406,-0.1084,0.1899,1,1,1,6e-05,0.4936,0.5997,0.599709,-0.032255,0.203764,-0.553601,-0.015096,-0.564577,0.16605
0.35,2,9,608.0,90.0,0.2291,-0.1294,0.1907,1,1,1,9e-05,0.4649,0.68,0.679986,-0.027368,0.167208,-0.582257,-0.029378,-0.612018,0.119863
0.35,3,0,32.0,126.0,0.2386,0.1428,0.1728,1,1,1,5e-05,0.8661,0.6902,0.01201,0.11309,0.690241,-0.181104,-0.047205,-0.150374,0.390187
0.35,3,1,96.0,126.0,0.2527,0.121,0.1704,1,1,1,5e-05,0.845,0.6336,0.046295,0.095986,0.633645,-0.202182,-0.030683,-0.169415,0.380214
0.35,3,2,160.0,126.0,0.2663,0.0932,0.1681,1,1,1,5e-05,0.816,0.5685,0.091304,0.075735,0.568511,-0.23125,-0.014082,-0.196271,0.36612
0.35,3,3,224.0,126.0,0.2775,0.0593,0.1662,1,1,1,6e-05,0.7774,0.4963,0.149562,0.05307,0.496323,-0.269752,0.000562,-0.232712,0.345764
0.35,3,4,288.0,126.0,0.2839,0.0204,0.1651,1,1,1,6e-05,0.7297,0.4207,0.222341,0.030031,0.42071,-0.317465,0.010532,-0.279188,0.316856
0.35,3,5,352.0,126.0,0.2839,-0.0204,0.1651,1,1,1,7e-05,0.6758,0.3714,0.308112,0.009765,0.346978,-0.371439,0.013477,-0.333814,0.278314
0.35,3,6,416.0,126.0,0.2775,-0.0593,0.1662,1,1,1,8e-05,0.6207,0.4265,0.402037,-0.004772,0.28034,-0.426482,0.008768,-0.392604,0.231671
0.35,3,7,480.0,126.0,0.2663,-0.0932,0.1681,1,1,1,3e-05,0.5697,0.498,0.497982,-0.012367,0.224033,-0.47749,-0.002184,-0.451412,0.180886
0.35,3,8,544.0,126.0,0.2527,-0.121,0.1704,1,1,1,5e-05,0.5263,0.5896,0.589556,-0.013265,0.178675,-0.520889,-0.016966,-0.506708,0.130138
0.35,3,9,608.0,126.0,0.2386,-0.1428,0.1728,1,1,1,7e-05,0.4914,0.6735,0.673453,-0.009031,0.143228,-0.555799,-0.033322,-0.557158,0.082549
0.35,4,0,32.0,162.0,0.248,0.1571,0.1516,1,1,1,6e-05,0.9405,0.6998,-0.010862,0.153276,0.699809,-0.106743,-0.0584,-0.087766,0.357978
0.35,4,1,96.0,162.0,0.2648,0.1344,0.1468,1,1,1,6e-05,0.9242,0.6384,0.019239,0.136616,0.638443,-0.12301,-0.040086,-0.101043,0.346527
0.35,4,2,160.0,162.0,0.2814,0.1046,0.142,1,1,1,6e-05,0.8983,0.567,0.060219,0.115164,0.566958,-0.14887,-0.020844,-0.122663,0.331757
0.35,4,3,224.0,162.0,0.2953,0.0671,0.138,1,1,1,5e-05,0.8601,0.4872,0.11563,0.089262,0.487205,-0.187106,-0.002938,-0.155336,0.311671
0.35,4,4,288.0,162.0,0.3035,0.0232,0.1356,1,1,1,5e-05,0.8086,0.4038,0.187935,0.061292,0.403848,-0.238565,0.010179,-0.200426,0.283544
0.35,4,5,352.0,162.0,0.3035,-0.0232,0.1356,1,1,1,6e-05,0.747,0.3236,0.276137,0.035636,0.32364,-0.300203,0.015144,-0.256305,0.245332
0.35,4,6,416.0,162.0,0.2953,-0.0671,0.138,1,1,1,7e-05,0.6819,0.3747,0.374686,0.016656,0.252903,-0.365296,0.010737,-0.318308,0.197925
0.35,4,7,480.0,162.0,0.2814,-0.1046,0.142,1,1,1,9e-05,0.6206,0.4756,0.475599,0.006296,0.195037,-0.426569,-0.001382,-0.380945,0.145519
0.35,4,8,544.0,162.0,0.2648,-0.1344,0.1468,1,1,1,4e-05,0.5677,0.5724,0.572413,0.003748,0.150198,-0.479471,-0.018071,-0.440488,0.093281
0.35,4,9,608.0,162.0,0.248,-0.1571,0.1516,1,1,1,5e-05,0.525,0.6603,0.660346,0.0072,0.116416,-0.522214,-0.03642,-0.494647,0.04471
0.35,5,0,32.0,198.0,0.2566,0.1718,0.1268,1,1,1,7e-05,1.0266,0.7077,-0.034961,0.199634,0.707699,-0.020599,-0.072622,-0.0215,0.318308
0.35,5,1,96.0,198.0,0.276,0.1483,0.1188,1,1,1,6e-05,1.0171,0.6408,-0.010695,0.183571,0.640834,-0.030058,-0.052898,-0.028168,0.304324
0.35,5,2,160.0,198.0,0.2955,0.1165,0.1107,1,1,1,6e-05,0.9963,0.5622,0.024232,0.160289,0.562248,-0.050863,-0.031173,-0.043609,0.288381
0.35,5,3,224.0,198.0,0.3122,0.0753,0.1038,1,1,1,6e-05,0.9596,0.4744,0.07484,0.129504,0.474354,-0.087583,-0.009728,-0.071572,0.269189
0.35,5,4,288.0,198.0,0.322,0.0262,0.0997,1,1,1,5e-05,0.9046,0.383,0.145372,0.094167,0.38301,-0.142603,0.007342,-0.114482,0.24382
0.35,5,5,352.0,198.0,0.322,-0.0262,0.0997,1,1,1,5e-05,0.8343,0.2964,0.235649,0.060635,0.296414,-0.212939,0.015454,-0.171142,0.208695
0.35,5,6,416.0,198.0,0.3122,-0.0753,0.1038,1,1,1,6e-05,0.7572,0.3392,0.339175,0.035405,0.22187,-0.289998,0.012404,-0.236293,0.163012
0.35,5,7,480.0,198.0,0.2955,-0.1165,0.1107,1,1,1,7e-05,0.6833,0.4461,0.446082,0.021254,0.162846,-0.363889,-0.000146,-0.303269,0.11066
0.35,5,8,544.0,198.0,0.276,-0.1483,0.1188,1,1,1,9e-05,0.6191,0.548,0.548013,0.016989,0.118788,-0.428071,-0.018299,-0.367105,0.057588
0.35,5,9,608.0,198.0,0.2566,-0.1718,0.1268,1,1,1,4e-05,0.5667,0.6408,0.640837,0.019736,0.087094,-0.480528,-0.038436,-0.425711,0.008361
0.35,6,0,32.0,234.0,0.2637,0.1862,0.0987,1,1,1,8e-05,1.1261,0.7125,-0.060984,0.252966,0.712479,0.078868,-0.090023,0.047069,0.270468
0.35,6,1,96.0,234.0,0.2854,0.1619,0.0868,1,1,1,7e-05,1.1257,0.6393,-0.044767,0.237447,0.639283,0.078452,-0.069519,0.047334,0.252695
0.35,6,2,160.0,234.0,0.3073,0.128,0.0747,1,1,1,6e-05,1.1118,0.5531,-0.018358,0.21117,0.553121,0.064617,-0.045794,0.038364,0.235024
0.35,6,3,224.0,234.0,0.3262,0.0832,0.0642,1,1,1,6e-05,1.0777,0.4573,0.025554,0.173098,0.457282,0.030461,-0.020841,0.015395,0.217617
0.35,6,4,288.0,234.0,0.3375,0.029,0.058,1,1,1,5e-05,1.0189,0.3588,0.093672,0.127316,0.358763,-0.028302,0.000864,-0.024985,0.197682
0.35,6,5,352.0,234.0,0.3375,-0.029,0.058,1,1,1,5e-05,0.9385,0.2667,0.186512,0.083094,0.266737,-0.108692,0.013419,-0.081988,0.169404
0.35,6,6,416.0,234.0,0.3262,-0.0832,0.0642,1,1,1,5e-05,0.8474,0.296,0.295992,0.049727,0.189034,-0.199819,0.013145,-0.149886,0.128869
0.35,6,7,480.0,234.0,0.3073,-0.128,0.0747,1,1,1,6e-05,0.7586,0.4098,0.409839,0.030942,0.129112,-0.288635,0.00126,-0.220985,0.078705
0.35,6,8,544.0,234.0,0.2854,-0.1619,0.0868,1,1,1,8e-05,0.6808,0.518,0.518048,0.024791,0.085933,-0.36637,-0.017707,-0.289368,0.025732
0.35,6,9,608.0,234.0,0.2637,-0.1862,0.0987,1,1,1,3e-05,0.617,0.6158,0.615843,0.027226,0.056211,-0.430171,-0.039261,-0.352328,-0.024151
0.35,7,0,32.0,270.0,0.2688,0.1997,0.0678,1,1,1,6e-05,1.2412,0.7118,-0.090984,0.314036,0.711846,0.193999,-0.110435,0.116337,0.214235
0.35,7,1,96.0,270.0,0.292,0.1744,0.0516,1,1,1,4e-05,1.2525,0.6314,-0.086096,0.29852,0.631396,0.205319,-0.089935,0.123221,0.191519
0.35,7,2,160.0,270.0,0.3156,0.1384,0.0351,1,1,1,6e-05,1.2478,0.5377,-0.071409,0.267341,0.537742,0.200626,-0.064945,0.120341,0.171808
0.35,7,3,224.0,270.0,0.3359,0.0902,0.0209,1,1,1,6e-05,1.2167,0.4355,-0.03543,0.218838,0.435505,0.169506,-0.036799,0.101863,0.157458
0.35,7,4,288.0,270.0,0.3479,0.0315,0.0124,1,1,1,9e-05,1.153,0.3321,0.031192,0.15944,0.332109,0.105837,-0.010013,0.063805,0.145924
0.35,7,5,352.0,270.0,0.3479,-0.0315,0.0124,1,1,1,4e-05,1.0601,0.2367,0.12896,0.101997,0.236719,0.0129,0.008301,0.006542,0.128721
0.35,7,6,416.0,270.0,0.3359,-0.0902,0.0209,1,1,1,5e-05,0.9524,0.2462,0.246238,0.058922,0.156892,-0.094784,0.012459,-0.0634,0.097274
0.35,7,7,480.0,270.0,0.3156,-0.1384,0.0351,1,1,1,5e-05,0.8463,0.3683,0.368284,0.03474,0.096209,-0.200891,0.002629,-0.13781,0.051856
0.35,7,8,544.0,270.0,0.292,-0.1744,0.0516,1,1,1,6e-05,0.753,0.4835,0.483541,0.026592,0.053552,-0.294243,-0.016284,-0.210093,-1e-05
0.35,7,9,608.0,270.0,0.2688,-0.1997,0.0678,1,1,1,9e-05,0.6763,0.5865,0.58646,0.028987,0.025218,-0.370945,-0.038793,-0.276844,-0.050619
0.35,8,0,32.0,306.0,0.2713,0.2116,0.0349,0,0,0,,,,,,,,,,
0.35,8,1,96.0,306.0,0.2952,0.1851,0.0144,1,1,1,0.0001,1.2221,0.6137,-0.141826,0.366103,0.61369,0.356092,-0.113461,0.196852,0.122339
0.35,8,2,160.0,306.0,0.3193,0.1471,-0.0065,1,1,1,6e-05,1.2614,0.514,-0.142587,0.32677,0.513961,0.363193,-0.087814,0.19893,0.101518
0.35,8,3,224.0,306.0,0.34,0.0958,-0.0243,1,1,1,9e-05,1.3239,0.4089,-0.113436,0.264333,0.408921,0.334123,-0.056896,0.183828,0.091987
0.35,8,4,288.0,306.0,0.3522,0.0335,-0.0348,1,1,1,7e-05,1.3086,0.3046,-0.043526,0.188987,0.3046,0.261433,-0.024977,0.147173,0.091164
0.35,8,5,352.0,306.0,0.3522,-0.0335,-0.0348,1,1,1,6e-05,1.1997,0.2083,0.062703,0.117307,0.208349,0.152457,-5.4e-05,0.090104,0.08795
0.35,8,6,416.0,306.0,0.34,-0.0958,-0.0243,1,1,1,4e-05,1.0718,0.191,0.191025,0.063623,0.127746,0.024563,0.01015,0.018765,0.069271
0.35,8,7,480.0,306.0,0.3193,-0.1471,-0.0065,1,1,1,5e-05,0.9458,0.3229,0.322865,0.033368,0.066403,-0.101365,0.003915,-0.057678,0.031362
0.35,8,8,544.0,306.0,0.2952,-0.1851,0.0144,1,1,1,6e-05,0.8349,0.446,0.445985,0.022895,0.023693,-0.212294,-0.013932,-0.1326,-0.018119
0.35,8,9,608.0,306.0,0.2713,-0.2116,0.0349,1,1,1,7e-05,0.7436,0.5548,0.55481,0.025265,-0.003957,-0.303589,-0.036932,-0.202355,-0.069333
0.35,9,0,32.0,342.0,0.2712,0.2215,0.0011,0,0,0,,,,,,,,,,
0.35,9,1,96.0,342.0,0.2948,0.1936,-0.0235,1,1,1,9e-05,1.1501,0.5812,-0.230941,0.438138,0.58116,0.546829,-0.138281,0.264548,0.050515
0.35,9,2,160.0,342.0,0.3185,0.1535,-0.0482,1,1,1,7e-05,1.2024,0.5708,-0.251264,0.385848,0.479479,0.570769,-0.111678,0.26976,0.032719
0.35,9,3,224.0,342.0,0.3385,0.0998,-0.069,1,1,1,7e-05,1.2812,0.5405,-0.223548,0.306965,0.377169,0.540461,-0.078515,0.258166,0.029183
0.35,9,4,288.0,342.0,0.3502,0.0348,-0.0812,1,1,1,9e-05,1.373,0.4474,-0.138567,0.215217,0.276779,0.447434,-0.042449,0.222945,0.037856
0.35,9,5,352.0,342.0,0.3502,-0.0348,-0.0812,1,1,1,6e-05,1.3582,0.311,-0.012851,0.129501,0.18307,0.310969,-0.010981,0.164947,0.048919
0.35,9,6,416.0,342.0,0.3385,-0.0998,-0.069,1,1,1,8e-05,1.2052,0.158,0.130458,0.065296,0.10287,0.157987,0.006298,0.093198,0.04498
0.35,9,7,480.0,342.0,0.3185,-0.1535,-0.0482,1,1,1,5e-05,1.0561,0.2746,0.274552,0.028455,0.041123,0.00892,0.00515,0.015943,0.017238
0.35,9,8,544.0,342.0,0.2948,-0.1936,-0.0235,1,1,1,6e-05,0.9257,0.4065,0.406475,0.015072,-0.002183,-0.121488,-0.010511,-0.059971,-0.028236
0.35,9,9,608.0,342.0,0.2712,-0.2215,0.0011,1,1,1,7e-05,0.8185,0.5216,0.521639,0.017087,-0.030002,-0.228749,-0.033439,-0.131265,-0.079637
0.4,0,0,32.0,18.0,0.2617,0.1472,0.2241,1,1,1,4e-05,0.8822,0.6528,-0.187194,0.172136,0.652785,-0.164982,-0.085876,-0.114919,0.297852
0.4,0,1,96.0,18.0,0.2732,0.1217,0.2256,1,1,1,4e-05,0.847,0.5957,-0.149647,0.142391,0.595692,-0.20016,-0.065389,-0.147527,0.29697
0.4,0,2,160.0,18.0,0.2835,0.0916,0.227,1,1,1,4e-05,0.8068,0.5322,-0.102737,0.111194,0.532163,-0.240423,-0.045624,-0.186628,0.291623
0.4,0,3,224.0,18.0,0.2916,0.0571,0.2281,1,1,1,4e-05,0.7619,0.4633,-0.045671,0.080032,0.463254,-0.285293,-0.028315,-0.23218,0.27951
0.4,0,4,288.0,18.0,0.296,0.0194,0.2287,1,1,1,5e-05,0.7139,0.3911,0.021191,0.051028,0.391111,-0.333278,-0.015323,-0.282999,0.258504
0.4,0,5,352.0,18.0,0.296,-0.0194,0.2287,1,1,1,5e-05,0.6653,0.3819,0.095879,0.026579,0.318804,-0.38187,-0.008003,-0.336641,0.227652
0.4,0,6,416.0,18.0,0.2916,-0.0571,0.2281,1,1,1,6e-05,0.6191,0.4281,0.174931,0.008655,0.249689,-0.428113,-0.006653,-0.38996,0.187932
0.4,0,7,480.0,18.0,0.2835,-0.0916,0.227,1,1,1,8e-05,0.5777,0.4695,0.254215,-0.001862,0.186547,-0.469522,-0.010487,-0.440083,0.142074
0.4,0,8,544.0,18.0,0.2732,-0.1217,0.2256,1,1,1,3e-05,0.5424,0.5048,0.330423,-0.005393,0.131061,-0.504841,-0.01812,-0.485393,0.093551
0.4,0,9,608.0,18.0,0.2617,-0.1472,0.2241,1,1,1,4e-05,0.5136,0.5336,0.400342,-0.002973,0.083576,-0.533613,-0.028082,-0.524779,0.045247
0.4,1,0,32.0,54.0,0.2709,0.16,0.2073,1,1,1,3e-05,0.9436,0.6609,-0.205283,0.20334,0.660934,-0.103645,-0.095109,-0.064736,0.275053
0.4,1,1,96.0,54.0,0.2846,0.1334,0.2079,1,1,1,4e-05,0.9088,0.6002,-0.169253,0.171555,0.600248,-0.138353,-0.072427,-0.094858,0.274818
0.4,1,2,160.0,54.0,0.2973,0.1012,0.2084,1,1,1,4e-05,0.8677,0.5321,-0.122923,0.137308,0.532071,-0.17948,-0.049949,-0.132352,0.27056
0.4,1,3,224.0,54.0,0.3074,0.0635,0.2087,1,1,1,4e-05,0.8203,0.4576,-0.065044,0.102212,0.457644,-0.226911,-0.029785,-0.177601,0.259606
0.4,1,4,288.0,54.0,0.3131,0.0217,0.209,1,1,1,4e-05,0.768,0.3796,0.004259,0.068821,0.379633,-0.27921,-0.014402,-0.229601,0.239205
0.4,1,5,352.0,54.0,0.3131,-0.0217,0.209,1,1,1,5e-05,0.7138,0.3334,0.0828,0.040199,0.301876,-0.333431,-0.005728,-0.285641,0.207851
0.4,1,6,416.0,54.0,0.3074,-0.0635,0.2087,1,1,1,6e-05,0.6614,0.3858,0.166419,0.018921,0.228448,-0.385794,-0.004262,-0.341924,0.166485
0.4,1,7,480.0,54.0,0.2973,-0.1012,0.2084,1,1,1,7e-05,0.6142,0.433,0.250122,0.006123,0.162493,-0.433003,-0.008959,-0.394917,0.118362
0.4,1,8,544.0,54.0,0.2846,-0.1334,0.2079,1,1,1,9e-05,0.574,0.4732,0.329588,0.00133,0.105579,-0.473211,-0.017943,-0.442403,0.067591
0.4,1,9,608.0,54.0,0.2709,-0.16,0.2073,1,1,1,4e-05,0.541,0.5062,0.402494,0.003013,0.057901,-0.506211,-0.029369,-0.483869,0.017691
0.4,2,0,32.0,90.0,0.2801,0.1737,0.1875,1,1,1,0.0001,1.0163,0.668,-0.226583,0.24059,0.667964,-0.030868,-0.106672,-0.009152,0.246549
0.4,2,1,96.0,90.0,0.2964,0.1461,0.1865,1,1,1,3e-05,0.9829,0.6034,-0.19293,0.206363,0.603411,-0.06431,-0.081809,-0.035895,0.246628
0.4,2,2,160.0,90.0,0.3119,0.1118,0.1855,1,1,1,4e-05,0.9417,0.5301,-0.148239,0.168424,0.530124,-0.105535,-0.056415,-0.070697,0.243446
0.4,2,3,224.0,90.0,0.3244,0.0707,0.1847,1,1,1,4e-05,0.8919,0.4496,-0.090354,0.12827,0.449635,-0.155251,-0.032917,-0.114719,0.234192
0.4,2,4,288.0,90.0,0.3315,0.0243,0.1843,1,1,1,4e-05,0.8349,0.3653,-0.018952,0.089023,0.365256,-0.212265,-0.014504,-0.167354,0.215413
0.4,2,5,352.0,90.0,0.3315,-0.0243,0.1843,1,1,1,4e-05,0.774,0.2818,0.063615,0.054708,0.281764,-0.27318,-0.0039,-0.225729,0.184745
0.4,2,6,416.0,90.0,0.3244,-0.0707,0.1847,1,1,1,5e-05,0.7141,0.3331,0.152337,0.028816,0.204046,-0.333134,-0.001962,-0.285322,0.14278
0.4,2,7,480.0,90.0,0.3119,-0.1118,0.1855,1,1,1,6e-05,0.6595,0.3877,0.241113,0.012874,0.135569,-0.387686,-0.007385,-0.34177,0.093195
0.4,2,8,544.0,90.0,0.2964,-0.1461,0.1865,1,1,1,8e-05,0.6129,0.4343,0.324835,0.00623,0.077709,-0.434299,-0.017712,-0.392346,0.040844
0.4,2,9,608.0,90.0,0.2801,-0.1737,0.1875,1,1,1,0.0001,0.5747,0.4725,0.400466,0.006977,0.030136,-0.472457,-0.030555,-0.436141,-0.010281
0.4,3,0,32.0,126.0,0.289,0.1882,0.1642,1,1,1,4e-05,1.1026,0.6728,-0.251744,0.284591,0.672835,0.055372,-0.120802,0.051295,0.211481
0.4,3,1,96.0,126.0,0.3081,0.1597,0.161,1,1,1,6e-05,1.0723,0.6039,-0.222502,0.248086,0.603942,0.025087,-0.094083,0.029431,0.210953
0.4,3,2,160.0,126.0,0.3266,0.1233,0.1578,1,1,1,8e-05,1.032,0.5252,-0.180928,0.205529,0.525214,-0.015185,-0.065763,-0.001475,0.208641
0.4,3,3,224.0,126.0,0.3418,0.0786,0.1552,1,1,1,0.0001,0.9804,0.4384,-0.124073,0.158704,0.438371,-0.066804,-0.03854,-0.043206,0.201729
0.4,3,4,288.0,126.0,0.3506,0.0271,0.1537,1,1,1,3e-05,0.9179,0.3475,-0.050549,0.111416,0.347536,-0.129292,-0.016358,-0.095988,0.186181
0.4,3,5,352.0,126.0,0.3506,-0.0271,0.1537,1,1,1,4e-05,0.8489,0.2584,0.036518,0.069395,0.258372,-0.198306,-0.003032,-0.156575,0.158154
0.4,3,6,416.0,126.0,0.3418,-0.0786,0.1552,1,1,1,4e-05,0.7794,0.2678,0.131286,0.037332,0.176687,-0.267793,-2.2e-05,-0.219855,0.117376
0.4,3,7,480.0,126.0,0.3266,-0.1233,0.1578,1,1,1,5e-05,0.7155,0.3317,0.226188,0.017288,0.106172,-0.331717,-0.005833,-0.280447,0.067636
0.4,3,8,544.0,126.0,0.3081,-0.1597,0.161,1,1,1,6e-05,0.6606,0.3866,0.315098,0.008328,0.047881,-0.38655,-0.017351,-0.334926,0.01455
0.4,3,9,608.0,126.0,0.289,-0.1882,0.1642,1,1,1,8e-05,0.6157,0.4315,0.394648,0.007944,0.000948,-0.431498,-0.031579,-0.382129,-0.037219
0.4,4,0,32.0,162.0,0.297,0.2029,0.1375,0,0,0,,,,,,,,,,
0.4,4,1,96.0,162.0,0.3188,0.1737,0.1312,1,1,1,7e-05,1.1805,0.6001,-0.260309,0.29737,0.600078,0.133317,-0.109599,0.100114,0.166792
0.4,4,2,160.0,162.0,0.3403,0.1352,0.125,1,1,1,6e-05,1.1423,0.516,-0.223439,0.248729,0.516025,0.095101,-0.078621,0.074119,0.165009
0.4,4,3,224.0,162.0,0.3584,0.0868,0.1198,1,1,1,7e-05,1.0894,0.423,-0.168911,0.193225,0.423047,0.042207,-0.047532,0.035915,0.161057
0.4,4,4,288.0,162.0,0.369,0.03,0.1167,1,1,1,6e-05,1.0208,0.3262,-0.093454,0.13547,0.326209,-0.026385,-0.020892,-0.016079,0.150679
0.4,4,5,352.0,162.0,0.369,-0.03,0.1167,1,1,1,9e-05,0.9417,0.232,-0.000752,0.083332,0.232044,-0.105493,-0.003816,-0.078681,0.128137
0.4,4,6,416.0,162.0,0.3584,-0.0868,0.1198,1,1,1,3e-05,0.8599,0.1873,0.101989,0.043332,0.147181,-0.187334,0.001214,-0.146153,0.091275
0.4,4,7,480.0,162.0,0.3403,-0.1352,0.125,1,1,1,4e-05,0.7839,0.2633,0.204597,0.018268,0.075278,-0.263266,-0.004364,-0.21156,0.04324
0.4,4,8,544.0,162.0,0.3188,-0.1737,0.1312,1,1,1,5e-05,0.7186,0.3286,0.29999,0.006662,0.01707,-0.328614,-0.016746,-0.270753,-0.009539
0.4,4,9,608.0,162.0,0.297,-0.2029,0.1375,1,1,1,7e-05,0.665,0.3844,0.384444,0.005149,-0.028861,-0.382205,-0.03221,-0.322181,-0.061478
0.4,5,0,32.0,198.0,0.3036,0.2175,0.1073,0,0,0,,,,,,,,,,
0.4,5,1,96.0,198.0,0.3278,0.1875,0.0973,1,1,1,5e-05,1.2321,0.5879,-0.314444,0.356074,0.587865,0.268947,-0.128635,0.175829,0.113096
0.4,5,2,160.0,198.0,0.352,0.147,0.0873,1,1,1,7e-05,1.281,0.4997,-0.283899,0.298938,0.499663,0.233799,-0.09555,0.15556,0.111543
0.4,5,3,224.0,198.0,0.3727,0.0949,0.0787,1,1,1,8e-05,1.225,0.4027,-0.230133,0.231188,0.402684,0.177826,-0.060615,0.120911,0.111756
0.4,5,4,288.0,198.0,0.3848,0.0329,0.0737,1,1,1,6e-05,1.1478,0.3017,-0.15054,0.159946,0.3017,0.100642,-0.028933,0.070036,0.108976
0.4,5,5,352.0,198.0,0.3848,-0.0329,0.0737,1,1,1,7e-05,1.0556,0.204,-0.04977,0.095366,0.203978,0.008357,-0.006938,0.005699,0.095369
0.4,5,6,416.0,198.0,0.3727,-0.0949,0.0787,1,1,1,7e-05,0.958,0.1169,0.063138,0.045953,0.116937,-0.089199,0.00141,-0.065904,0.065757
0.4,5,7,480.0,198.0,0.352,-0.147,0.0873,1,1,1,3e-05,0.8665,0.1807,0.175903,0.015106,0.044418,-0.180718,-0.002961,-0.136735,0.021833
0.4,5,8,544.0,198.0,0.3278,-0.1875,0.0973,1,1,1,4e-05,0.7878,0.2794,0.279411,0.000675,-0.013321,-0.259397,-0.015665,-0.201237,-0.029453
0.4,5,9,608.0,198.0,0.3036,-0.2175,0.1073,1,1,1,6e-05,0.7234,0.3699,0.369936,-0.001836,-0.058083,-0.323827,-0.032131,-0.25751,-0.081191
0.4,6,0,32.0,234.0,0.3082,0.2312,0.0742,0,0,0,,,,,,,,,,
0.4,6,1,96.0,234.0,0.3342,0.2004,0.0598,0,0,0,,,,,,,,,,
0.4,6,2,160.0,234.0,0.3604,0.1579,0.0454,1,1,1,8e-05,1.2342,0.473,-0.376121,0.354046,0.473046,0.415278,-0.115793,0.239288,0.051332
0.4,6,3,224.0,234.0,0.3829,0.1023,0.033,1,1,1,7e-05,1.317,0.3758,-0.319923,0.271242,0.375794,0.353472,-0.077669,0.209714,0.055796
0.4,6,4,288.0,234.0,0.3962,0.0356,0.0257,1,1,1,9e-05,1.3079,0.2743,-0.229173,0.183816,0.274313,0.26066,-0.040845,0.160133,0.062219
0.4,6,5,352.0,234.0,0.3962,-0.0356,0.0257,1,1,1,5e-05,1.1946,0.1758,-0.113087,0.104856,0.17575,0.147412,-0.012831,0.093386,0.060956
0.4,6,6,416.0,234.0,0.3829,-0.1023,0.033,1,1,1,8e-05,1.0759,0.0879,0.014079,0.044954,0.087853,0.028742,0.000363,0.017707,0.042212
0.4,6,7,480.0,234.0,0.3604,-0.1579,0.0454,1,1,1,8e-05,0.9646,0.1396,0.139569,0.007802,0.015279,-0.08259,-0.001488,-0.058435,0.005045
0.4,6,8,544.0,234.0,0.3342,-0.2004,0.0598,1,1,1,4e-05,0.869,0.2534,0.253404,-0.009546,-0.041754,-0.178174,-0.013748,-0.128559,-0.043405
0.4,6,9,608.0,234.0,0.3082,-0.2312,0.0742,1,1,1,5e-05,0.7913,0.3513,0.351307,-0.012913,-0.085417,-0.255949,-0.030895,-0.189905,-0.094651
0.4,7,0,32.0,270.0,0.3103,0.2436,0.0388,0,0,0,,,,,,,,,,
0.4,7,1,96.0,270.0,0.3373,0.2117,0.0198,0,0,0,,,,,,,,,,
0.4,7,2,160.0,270.0,0.3646,0.1672,0.0008,1,1,1,9e-05,1.1793,0.6814,-0.535421,0.408921,0.43401,0.681445,-0.13479,0.312157,-0.000213
0.4,7,3,224.0,270.0,0.3879,0.1085,-0.0156,1,1,1,0.0001,1.2786,0.5998,-0.461616,0.30958,0.342432,0.59981,-0.095395,0.293977,0.004573
0.4,7,4,288.0,270.0,0.4017,0.0378,-0.0253,1,1,1,6e-05,1.3646,0.4713,-0.342098,0.205291,0.244945,0.471315,-0.055254,0.2498,0.015965
0.4,7,5,352.0,270.0,0.4017,-0.0378,-0.0253,1,1,1,7e-05,1.3675,0.3203,-0.196989,0.111658,0.148492,0.320252,-0.021324,0.181319,0.026706
0.4,7,6,416.0,270.0,0.3879,-0.1085,-0.0156,1,1,1,6e-05,1.2161,0.1689,-0.046245,0.040948,0.0616,0.168864,-0.001929,0.100753,0.021677
0.4,7,7,480.0,270.0,0.3646,-0.1672,0.0008,1,1,1,9e-05,1.0791,0.0956,0.095599,-0.002861,-0.010587,0.031943,0.000237,0.01984,-0.00607
